assessmentScore,assignmentId,courseId,createdAt,id,isAvailable,isLate,moduleId,status,studentId,submissionDate,timeSpentMinutes,updatedAt
82.6,ASG263927,CRS261592,2025-09-24T16:49:39.757979,sa_40cc0a66,,False,MOD922432,completed,435708217,2024-11-02T00:00:00,37,2025-09-24T16:49:39.757979
78.9,ASG525213,CRS430230,2025-09-24T16:49:39.757979,sa_08685093,,False,MOD517327,completed,292740070,2024-09-04T00:00:00,520,2025-09-24T16:49:39.757979
100,ASG244784,CRS430230,2025-09-24T16:49:39.757979,sa_a4f13ac7,,False,MOD517327,completed,292740070,2024-09-04T00:00:00,160,2025-09-24T16:49:39.757979
83.1,ASG400832,CRS430230,2025-09-24T16:49:39.757979,sa_ae8ecb64,,False,MOD543024,completed,292740070,2024-09-16T00:00:00,125,2025-09-24T16:49:39.757979
85.1,ASG644774,CRS430230,2025-09-24T16:49:39.757979,sa_acbd20ef,,False,MOD006571,completed,292740070,2024-09-25T00:00:00,156,2025-09-24T16:49:39.757979
100,ASG770482,CRS430230,2025-09-24T16:49:39.757979,sa_ab77b2d0,,False,MOD006571,completed,292740070,2024-09-28T00:00:00,110,2025-09-24T16:49:39.757979
97.1,ASG938132,CRS430230,2025-09-24T16:49:39.757979,sa_39e2cc54,,False,MOD345410,completed,292740070,2024-10-05T00:00:00,517,2025-09-24T16:49:39.757979
93.7,ASG611689,CRS430230,2025-09-24T16:49:39.757979,sa_11662792,,False,MOD986258,completed,292740070,2024-10-12T00:00:00,405,2025-09-24T16:49:39.757979
84.2,ASG447003,CRS430230,2025-09-24T16:49:39.757979,sa_773fe22d,,False,MOD986258,completed,292740070,2024-10-17T00:00:00,81,2025-09-24T16:49:39.757979
85.5,ASG382587,CRS430230,2025-09-24T16:49:39.757979,sa_c142f23a,,False,MOD909075,completed,292740070,2024-10-26T00:00:00,155,2025-09-24T16:49:39.757979
84.2,ASG399228,CRS430230,2025-09-24T16:49:39.757979,sa_bf293940,,False,MOD909075,completed,292740070,2024-10-26T00:00:00,117,2025-09-24T16:49:39.757979
87.3,ASG486881,CRS430230,2025-09-24T16:49:39.757979,sa_b72c909b,,False,MOD700031,completed,292740070,2024-11-03T00:00:00,95,2025-09-24T16:49:39.757979
92.4,ASG976589,CRS430230,2025-09-24T16:49:39.758978,sa_b60a7c2b,,False,MOD700031,completed,292740070,2024-11-07T00:00:00,307,2025-09-24T16:49:39.758978
81.1,ASG112449,CRS261592,2025-09-24T16:49:39.758978,sa_661e0d66,,False,MOD360213,completed,292740070,2024-09-11T00:00:00,472,2025-09-24T16:49:39.758978
80.0,ASG057014,CRS261592,2025-09-24T16:49:39.758978,sa_eb5fea53,,True,MOD985400,completed,292740070,2024-09-30T00:00:00,80,2025-09-24T16:49:39.758978
90.4,ASG852721,CRS261592,2025-09-24T16:49:39.758978,sa_72c20748,,False,MOD985400,completed,292740070,2024-09-18T00:00:00,69,2025-09-24T16:49:39.758978
100,ASG148982,CRS261592,2025-09-24T16:49:39.758978,sa_d354ac8c,,False,MOD588503,completed,292740070,2024-09-28T00:00:00,127,2025-09-24T16:49:39.758978
81.6,ASG175536,CRS261592,2025-09-24T16:49:39.758978,sa_30a9189a,,False,MOD588503,completed,292740070,2024-10-01T00:00:00,120,2025-09-24T16:49:39.758978
77.6,ASG313401,CRS261592,2025-09-24T16:49:39.758978,sa_430a35e6,,False,MOD633349,completed,292740070,2024-10-08T00:00:00,323,2025-09-24T16:49:39.758978
96.2,ASG410436,CRS261592,2025-09-24T16:49:39.758978,sa_7bedad71,,False,MOD633349,completed,292740070,2024-10-12T00:00:00,157,2025-09-24T16:49:39.758978
80.4,ASG770137,CRS261592,2025-09-24T16:49:39.758978,sa_7e9e95d6,,False,MOD426317,completed,292740070,2024-10-16T00:00:00,542,2025-09-24T16:49:39.758978
91.1,ASG098251,CRS261592,2025-09-24T16:49:39.758978,sa_048b5636,,False,MOD426317,completed,292740070,2024-10-16T00:00:00,183,2025-09-24T16:49:39.758978
100,ASG268002,CRS261592,2025-09-24T16:49:39.758978,sa_1dc78574,,False,MOD444415,completed,292740070,2024-10-26T00:00:00,114,2025-09-24T16:49:39.758978
99.5,ASG263927,CRS261592,2025-09-24T16:49:39.758978,sa_2ac0864e,,False,MOD922432,completed,292740070,2024-11-01T00:00:00,36,2025-09-24T16:49:39.758978
96.0,ASG756236,CRS261592,2025-09-24T16:49:39.758978,sa_dde6d4f9,,False,MOD955420,completed,292740070,2024-11-07T00:00:00,210,2025-09-24T16:49:39.758978
80.6,ASG727651,CRS831057,2025-09-24T16:49:39.758978,sa_14b1560b,,False,MOD559644,completed,292740070,2024-09-07T00:00:00,150,2025-09-24T16:49:39.758978
83.8,ASG176760,CRS831057,2025-09-24T16:49:39.758978,sa_c9b9787e,,False,MOD913915,completed,292740070,2024-09-15T00:00:00,39,2025-09-24T16:49:39.758978
86.3,ASG609707,CRS831057,2025-09-24T16:49:39.758978,sa_4f1b8bcf,,False,MOD913915,completed,292740070,2024-09-14T00:00:00,58,2025-09-24T16:49:39.758978
81.0,ASG251765,CRS831057,2025-09-24T16:49:39.758978,sa_3dd17b22,,False,MOD415464,completed,292740070,2024-09-22T00:00:00,103,2025-09-24T16:49:39.758978
83.3,ASG220478,CRS831057,2025-09-24T16:49:39.758978,sa_6bdbfee7,,False,MOD772650,completed,292740070,2024-10-01T00:00:00,386,2025-09-24T16:49:39.758978
87.2,ASG746675,CRS831057,2025-09-24T16:49:39.758978,sa_f80d4d0c,,False,MOD772650,completed,292740070,2024-09-28T00:00:00,41,2025-09-24T16:49:39.758978
96.5,ASG924252,CRS831057,2025-09-24T16:49:39.758978,sa_c2a09b8b,,False,MOD627975,completed,292740070,2024-10-09T00:00:00,44,2025-09-24T16:49:39.758978
100,ASG984246,CRS831057,2025-09-24T16:49:39.758978,sa_5df9d84c,,False,MOD627975,completed,292740070,2024-10-12T00:00:00,186,2025-09-24T16:49:39.758978
82.9,ASG299100,CRS831057,2025-09-24T16:49:39.758978,sa_dc8f0d58,,False,MOD824980,completed,292740070,2024-10-17T00:00:00,172,2025-09-24T16:49:39.758978
80.9,ASG221221,CRS831057,2025-09-24T16:49:39.758978,sa_f55b45ee,,False,MOD824980,completed,292740070,2024-10-19T00:00:00,38,2025-09-24T16:49:39.758978
83.2,ASG482072,CRS831057,2025-09-24T16:49:39.758978,sa_e4b9a767,,False,MOD214559,completed,292740070,2024-10-25T00:00:00,150,2025-09-24T16:49:39.758978
89.0,ASG004712,CRS831057,2025-09-24T16:49:39.758978,sa_afda0ac8,,False,MOD214559,completed,292740070,2024-10-26T00:00:00,117,2025-09-24T16:49:39.758978
81.3,ASG871008,CRS831057,2025-09-24T16:49:39.758978,sa_c718f91d,,False,MOD616746,completed,292740070,2024-11-02T00:00:00,82,2025-09-24T16:49:39.758978
88.6,ASG273906,CRS583398,2025-09-24T16:49:39.758978,sa_a29c2944,,False,MOD892680,completed,292740070,2024-09-15T00:00:00,55,2025-09-24T16:49:39.758978
83.4,ASG843006,CRS583398,2025-09-24T16:49:39.758978,sa_16d09ce2,,False,MOD892680,completed,292740070,2024-09-14T00:00:00,116,2025-09-24T16:49:39.758978
89.5,ASG864612,CRS583398,2025-09-24T16:49:39.758978,sa_f8f61e83,,False,MOD646818,completed,292740070,2024-09-22T00:00:00,660,2025-09-24T16:49:39.758978
89.6,ASG484417,CRS583398,2025-09-24T16:49:39.758978,sa_c5eb4e0e,,False,MOD780422,completed,292740070,2024-10-02T00:00:00,123,2025-09-24T16:49:39.758978
87.7,ASG338808,CRS583398,2025-09-24T16:49:39.758978,sa_042218bb,,False,MOD780422,completed,292740070,2024-09-30T00:00:00,141,2025-09-24T16:49:39.758978
81.8,ASG798030,CRS583398,2025-09-24T16:49:39.758978,sa_9f20aff5,,False,MOD217930,completed,292740070,2024-10-06T00:00:00,111,2025-09-24T16:49:39.758978
78.3,ASG590848,CRS583398,2025-09-24T16:49:39.759978,sa_f2c4447d,,False,MOD217930,completed,292740070,2024-10-07T00:00:00,184,2025-09-24T16:49:39.759978
100,ASG622917,CRS583398,2025-09-24T16:49:39.759978,sa_64eba2fa,,False,MOD399152,completed,292740070,2024-10-13T00:00:00,110,2025-09-24T16:49:39.759978
94.1,ASG168689,CRS583398,2025-09-24T16:49:39.759978,sa_ebf77e70,,False,MOD647562,completed,292740070,2024-10-25T00:00:00,144,2025-09-24T16:49:39.759978
83.5,ASG716661,CRS583398,2025-09-24T16:49:39.759978,sa_a7b99ea7,,False,MOD647562,completed,292740070,2024-10-22T00:00:00,98,2025-09-24T16:49:39.759978
91.0,ASG800475,CRS583398,2025-09-24T16:49:39.759978,sa_9e18ab54,,False,MOD624828,completed,292740070,2024-11-02T00:00:00,119,2025-09-24T16:49:39.759978
77.4,ASG467978,CRS583398,2025-09-24T16:49:39.759978,sa_bdf68440,,False,MOD624828,completed,292740070,2024-11-02T00:00:00,119,2025-09-24T16:49:39.759978
99.6,ASG841128,CRS583398,2025-09-24T16:49:39.759978,sa_6728a5de,,False,MOD416467,completed,292740070,2024-11-09T00:00:00,48,2025-09-24T16:49:39.759978
65.4,ASG525213,CRS430230,2025-09-24T16:49:39.759978,sa_42021b1e,,False,MOD517327,completed,436217355,2024-09-06T00:00:00,489,2025-09-24T16:49:39.759978
77.0,ASG244784,CRS430230,2025-09-24T16:49:39.759978,sa_b6f551bf,,False,MOD517327,completed,436217355,2024-09-07T00:00:00,180,2025-09-24T16:49:39.759978
69.0,ASG400832,CRS430230,2025-09-24T16:49:39.759978,sa_c3647a0d,,True,MOD543024,completed,436217355,2024-09-18T00:00:00,100,2025-09-24T16:49:39.759978
61.0,ASG644774,CRS430230,2025-09-24T16:49:39.759978,sa_e3b0d235,,False,MOD006571,completed,436217355,2024-09-28T00:00:00,185,2025-09-24T16:49:39.759978
76.2,ASG770482,CRS430230,2025-09-24T16:49:39.759978,sa_76709c87,,False,MOD006571,completed,436217355,2024-09-29T00:00:00,119,2025-09-24T16:49:39.759978
60.8,ASG938132,CRS430230,2025-09-24T16:49:39.759978,sa_a4033a24,,True,MOD345410,completed,436217355,2024-10-08T00:00:00,564,2025-09-24T16:49:39.759978
74.8,ASG611689,CRS430230,2025-09-24T16:49:39.759978,sa_45eeeeef,,True,MOD986258,completed,436217355,2024-10-13T00:00:00,369,2025-09-24T16:49:39.759978
81.2,ASG447003,CRS430230,2025-09-24T16:49:39.759978,sa_db5b0b44,,False,MOD986258,completed,436217355,2024-10-16T00:00:00,95,2025-09-24T16:49:39.759978
74.1,ASG382587,CRS430230,2025-09-24T16:49:39.759978,sa_151fca20,,False,MOD909075,completed,436217355,2024-10-22T00:00:00,171,2025-09-24T16:49:39.759978
75.0,ASG112449,CRS261592,2025-09-24T16:49:39.759978,sa_89e230dc,,True,MOD360213,completed,436217355,2024-09-11T00:00:00,372,2025-09-24T16:49:39.759978
68.3,ASG057014,CRS261592,2025-09-24T16:49:39.759978,sa_467754a3,,False,MOD985400,completed,436217355,2024-09-22T00:00:00,110,2025-09-24T16:49:39.759978
65.8,ASG852721,CRS261592,2025-09-24T16:49:39.759978,sa_880ae4fa,,False,MOD985400,completed,436217355,2024-09-23T00:00:00,57,2025-09-24T16:49:39.759978
79.3,ASG148982,CRS261592,2025-09-24T16:49:39.759978,sa_fa575bae,,False,MOD588503,completed,436217355,2024-10-02T00:00:00,124,2025-09-24T16:49:39.759978
81.3,ASG313401,CRS261592,2025-09-24T16:49:39.759978,sa_205c54e4,,False,MOD633349,completed,436217355,2024-10-08T00:00:00,579,2025-09-24T16:49:39.759978
80.6,ASG410436,CRS261592,2025-09-24T16:49:39.759978,sa_af82a2d0,,False,MOD633349,completed,436217355,2024-10-10T00:00:00,154,2025-09-24T16:49:39.759978
70.0,ASG770137,CRS261592,2025-09-24T16:49:39.759978,sa_7e05923b,,True,MOD426317,completed,436217355,2024-10-14T00:00:00,414,2025-09-24T16:49:39.759978
62.0,ASG098251,CRS261592,2025-09-24T16:49:39.759978,sa_216c2fa1,,False,MOD426317,completed,436217355,2024-10-17T00:00:00,126,2025-09-24T16:49:39.759978
78.4,ASG273906,CRS583398,2025-09-24T16:49:39.759978,sa_cd1bcaba,,False,MOD892680,completed,436217355,2024-09-14T00:00:00,57,2025-09-24T16:49:39.759978
80.6,ASG843006,CRS583398,2025-09-24T16:49:39.759978,sa_c9da5f02,,False,MOD892680,completed,436217355,2024-09-14T00:00:00,83,2025-09-24T16:49:39.759978
85.0,ASG864612,CRS583398,2025-09-24T16:49:39.759978,sa_ae7d820e,,False,MOD646818,completed,436217355,2024-09-24T00:00:00,578,2025-09-24T16:49:39.759978
71.2,ASG484417,CRS583398,2025-09-24T16:49:39.760978,sa_6faf71a2,,False,MOD780422,completed,436217355,2024-10-02T00:00:00,117,2025-09-24T16:49:39.760978
80.9,ASG338808,CRS583398,2025-09-24T16:49:39.760978,sa_d032eb52,,False,MOD780422,completed,436217355,2024-10-02T00:00:00,147,2025-09-24T16:49:39.760978
70.8,ASG798030,CRS583398,2025-09-24T16:49:39.760978,sa_5e17daec,,False,MOD217930,completed,436217355,2024-10-11T00:00:00,146,2025-09-24T16:49:39.760978
80.0,ASG590848,CRS583398,2025-09-24T16:49:39.760978,sa_187fb738,,False,MOD217930,completed,436217355,2024-10-06T00:00:00,173,2025-09-24T16:49:39.760978
56.5,ASG622917,CRS583398,2025-09-24T16:49:39.760978,sa_08898cf8,,True,MOD399152,completed,436217355,2024-10-21T00:00:00,107,2025-09-24T16:49:39.760978
80.7,ASG168689,CRS583398,2025-09-24T16:49:39.760978,sa_21a1547f,,False,MOD647562,completed,436217355,2024-10-23T00:00:00,144,2025-09-24T16:49:39.760978
85.2,ASG716661,CRS583398,2025-09-24T16:49:39.760978,sa_79d4c9b6,,False,MOD647562,completed,436217355,2024-10-28T00:00:00,116,2025-09-24T16:49:39.760978
70.0,ASG176760,CRS831057,2025-09-24T16:49:39.760978,sa_d6e2b5b4,,False,MOD913915,completed,436217355,2024-09-13T00:00:00,60,2025-09-24T16:49:39.760978
59.5,ASG609707,CRS831057,2025-09-24T16:49:39.760978,sa_53e37fcc,,True,MOD913915,completed,436217355,2024-09-17T00:00:00,56,2025-09-24T16:49:39.760978
67.8,ASG251765,CRS831057,2025-09-24T16:49:39.760978,sa_8431a9ca,,False,MOD415464,completed,436217355,2024-09-22T00:00:00,111,2025-09-24T16:49:39.760978
80.5,ASG746675,CRS831057,2025-09-24T16:49:39.760978,sa_a65e5fd1,,False,MOD772650,completed,436217355,2024-10-05T00:00:00,35,2025-09-24T16:49:39.760978
58.8,ASG924252,CRS831057,2025-09-24T16:49:39.760978,sa_4354539a,,True,MOD627975,completed,436217355,2024-10-10T00:00:00,65,2025-09-24T16:49:39.760978
78.5,ASG984246,CRS831057,2025-09-24T16:49:39.760978,sa_ff07629b,,False,MOD627975,completed,436217355,2024-10-12T00:00:00,206,2025-09-24T16:49:39.760978
75.1,ASG299100,CRS831057,2025-09-24T16:49:39.760978,sa_8688ef4a,,False,MOD824980,completed,436217355,2024-10-15T00:00:00,208,2025-09-24T16:49:39.760978
71.2,ASG221221,CRS831057,2025-09-24T16:49:39.760978,sa_51147b11,,False,MOD824980,completed,436217355,2024-10-17T00:00:00,62,2025-09-24T16:49:39.760978
53.8,ASG482072,CRS831057,2025-09-24T16:49:39.760978,sa_c5ffaf03,,True,MOD214559,completed,436217355,2024-10-25T00:00:00,190,2025-09-24T16:49:39.760978
68.8,ASG525213,CRS430230,2025-09-24T16:49:39.760978,sa_41b66025,,False,MOD517327,completed,394292571,2024-09-03T00:00:00,602,2025-09-24T16:49:39.760978
76.1,ASG244784,CRS430230,2025-09-24T16:49:39.760978,sa_0cee5bab,,False,MOD517327,completed,394292571,2024-09-06T00:00:00,168,2025-09-24T16:49:39.760978
63.4,ASG644774,CRS430230,2025-09-24T16:49:39.760978,sa_5ff1b91b,,True,MOD006571,completed,394292571,2024-09-25T00:00:00,177,2025-09-24T16:49:39.760978
68.2,ASG770482,CRS430230,2025-09-24T16:49:39.760978,sa_5a868bbe,,False,MOD006571,completed,394292571,2024-09-29T00:00:00,210,2025-09-24T16:49:39.760978
57.3,ASG938132,CRS430230,2025-09-24T16:49:39.760978,sa_f195e407,,True,MOD345410,completed,394292571,2024-10-12T00:00:00,371,2025-09-24T16:49:39.760978
64.9,ASG611689,CRS430230,2025-09-24T16:49:39.760978,sa_934a99e5,,False,MOD986258,completed,394292571,2024-10-13T00:00:00,638,2025-09-24T16:49:39.760978
75.9,ASG447003,CRS430230,2025-09-24T16:49:39.760978,sa_7cd47ed4,,False,MOD986258,completed,394292571,2024-10-16T00:00:00,124,2025-09-24T16:49:39.760978
79.1,ASG382587,CRS430230,2025-09-24T16:49:39.760978,sa_43f27939,,False,MOD909075,completed,394292571,2024-10-27T00:00:00,174,2025-09-24T16:49:39.760978
61.6,ASG399228,CRS430230,2025-09-24T16:49:39.760978,sa_9613f79e,,False,MOD909075,completed,394292571,2024-10-28T00:00:00,158,2025-09-24T16:49:39.760978
74.5,ASG727651,CRS831057,2025-09-24T16:49:39.760978,sa_70584242,,False,MOD559644,completed,394292571,2024-09-07T00:00:00,109,2025-09-24T16:49:39.760978
62.7,ASG176760,CRS831057,2025-09-24T16:49:39.760978,sa_d3c22661,,True,MOD913915,completed,394292571,2024-09-13T00:00:00,56,2025-09-24T16:49:39.760978
64.6,ASG609707,CRS831057,2025-09-24T16:49:39.760978,sa_7b06d5cd,,False,MOD913915,completed,394292571,2024-09-16T00:00:00,57,2025-09-24T16:49:39.760978
66.8,ASG251765,CRS831057,2025-09-24T16:49:39.760978,sa_7f4c2391,,False,MOD415464,completed,394292571,2024-09-24T00:00:00,87,2025-09-24T16:49:39.760978
62.2,ASG746675,CRS831057,2025-09-24T16:49:39.760978,sa_ea118d33,,False,MOD772650,completed,394292571,2024-10-03T00:00:00,61,2025-09-24T16:49:39.760978
71.3,ASG924252,CRS831057,2025-09-24T16:49:39.760978,sa_d2ea55f2,,False,MOD627975,completed,394292571,2024-10-10T00:00:00,63,2025-09-24T16:49:39.760978
71.8,ASG299100,CRS831057,2025-09-24T16:49:39.760978,sa_4132bd33,,False,MOD824980,completed,394292571,2024-10-19T00:00:00,181,2025-09-24T16:49:39.760978
62.7,ASG221221,CRS831057,2025-09-24T16:49:39.761979,sa_49900d90,,True,MOD824980,completed,394292571,2024-10-17T00:00:00,65,2025-09-24T16:49:39.761979
76.6,ASG482072,CRS831057,2025-09-24T16:49:39.761979,sa_1a77d059,,False,MOD214559,completed,394292571,2024-10-26T00:00:00,152,2025-09-24T16:49:39.761979
73.6,ASG273906,CRS583398,2025-09-24T16:49:39.761979,sa_5c90e7ba,,False,MOD892680,completed,394292571,2024-09-14T00:00:00,55,2025-09-24T16:49:39.761979
66.4,ASG864612,CRS583398,2025-09-24T16:49:39.761979,sa_8d23ef5f,,True,MOD646818,completed,394292571,2024-10-01T00:00:00,509,2025-09-24T16:49:39.761979
77.5,ASG484417,CRS583398,2025-09-24T16:49:39.761979,sa_e5e635a4,,True,MOD780422,completed,394292571,2024-09-30T00:00:00,111,2025-09-24T16:49:39.761979
80.2,ASG338808,CRS583398,2025-09-24T16:49:39.761979,sa_1fc49c75,,True,MOD780422,completed,394292571,2024-09-30T00:00:00,145,2025-09-24T16:49:39.761979
81.1,ASG798030,CRS583398,2025-09-24T16:49:39.761979,sa_3c043055,,False,MOD217930,completed,394292571,2024-10-07T00:00:00,132,2025-09-24T16:49:39.761979
81.2,ASG590848,CRS583398,2025-09-24T16:49:39.761979,sa_2fd5fca0,,False,MOD217930,completed,394292571,2024-10-10T00:00:00,210,2025-09-24T16:49:39.761979
78.1,ASG622917,CRS583398,2025-09-24T16:49:39.761979,sa_849d4ad3,,True,MOD399152,completed,394292571,2024-10-19T00:00:00,96,2025-09-24T16:49:39.761979
87.8,ASG716661,CRS583398,2025-09-24T16:49:39.761979,sa_f83b26cf,,False,MOD647562,completed,394292571,2024-10-20T00:00:00,87,2025-09-24T16:49:39.761979
77.4,ASG112449,CRS261592,2025-09-24T16:49:39.761979,sa_ca4a3888,,False,MOD360213,completed,394292571,2024-09-14T00:00:00,570,2025-09-24T16:49:39.761979
75.7,ASG057014,CRS261592,2025-09-24T16:49:39.762473,sa_5aee7461,,False,MOD985400,completed,394292571,2024-09-25T00:00:00,150,2025-09-24T16:49:39.762473
67.8,ASG852721,CRS261592,2025-09-24T16:49:39.762473,sa_2b45b24b,,False,MOD985400,completed,394292571,2024-09-21T00:00:00,59,2025-09-24T16:49:39.762473
73.2,ASG148982,CRS261592,2025-09-24T16:49:39.762473,sa_9f52572b,,False,MOD588503,completed,394292571,2024-09-29T00:00:00,136,2025-09-24T16:49:39.762473
67.6,ASG175536,CRS261592,2025-09-24T16:49:39.762473,sa_38c2b100,,False,MOD588503,completed,394292571,2024-10-02T00:00:00,124,2025-09-24T16:49:39.762473
80.1,ASG313401,CRS261592,2025-09-24T16:49:39.762473,sa_8bc6fecb,,False,MOD633349,completed,394292571,2024-10-06T00:00:00,303,2025-09-24T16:49:39.762473
61.2,ASG410436,CRS261592,2025-09-24T16:49:39.762473,sa_5a929e61,,False,MOD633349,completed,394292571,2024-10-05T00:00:00,183,2025-09-24T16:49:39.762473
63.1,ASG770137,CRS261592,2025-09-24T16:49:39.762473,sa_5ecc2a8a,,False,MOD426317,completed,394292571,2024-10-18T00:00:00,595,2025-09-24T16:49:39.762473
64.4,ASG098251,CRS261592,2025-09-24T16:49:39.762473,sa_672b457c,,True,MOD426317,completed,394292571,2024-10-17T00:00:00,121,2025-09-24T16:49:39.762473
83.2,ASG244784,CRS430230,2025-09-24T16:49:39.762473,sa_c6656f92,,False,MOD517327,completed,798363750,2024-09-05T00:00:00,101,2025-09-24T16:49:39.762473
80.2,ASG400832,CRS430230,2025-09-24T16:49:39.762473,sa_e704dadd,,False,MOD543024,completed,798363750,2024-09-15T00:00:00,93,2025-09-24T16:49:39.762473
86.0,ASG644774,CRS430230,2025-09-24T16:49:39.762778,sa_cd1a064e,,False,MOD006571,completed,798363750,2024-09-28T00:00:00,110,2025-09-24T16:49:39.762778
75.0,ASG770482,CRS430230,2025-09-24T16:49:39.762778,sa_d95e6ebb,,False,MOD006571,completed,798363750,2024-09-28T00:00:00,144,2025-09-24T16:49:39.762778
90.1,ASG938132,CRS430230,2025-09-24T16:49:39.762778,sa_0bbb33b5,,False,MOD345410,completed,798363750,2024-10-04T00:00:00,625,2025-09-24T16:49:39.762778
82.9,ASG611689,CRS430230,2025-09-24T16:49:39.762778,sa_1e3202b1,,False,MOD986258,completed,798363750,2024-10-16T00:00:00,350,2025-09-24T16:49:39.762778
84.3,ASG447003,CRS430230,2025-09-24T16:49:39.762778,sa_d550c1e9,,True,MOD986258,completed,798363750,2024-10-18T00:00:00,83,2025-09-24T16:49:39.762778
76.3,ASG382587,CRS430230,2025-09-24T16:49:39.762865,sa_cb3475b9,,False,MOD909075,completed,798363750,2024-10-29T00:00:00,199,2025-09-24T16:49:39.762865
85.4,ASG399228,CRS430230,2025-09-24T16:49:39.762865,sa_515e8abd,,False,MOD909075,completed,798363750,2024-10-23T00:00:00,140,2025-09-24T16:49:39.762865
73.9,ASG112449,CRS261592,2025-09-24T16:49:39.762929,sa_113ea11f,,False,MOD360213,completed,798363750,2024-09-12T00:00:00,497,2025-09-24T16:49:39.762929
79.8,ASG057014,CRS261592,2025-09-24T16:49:39.762929,sa_b0fb2f09,,False,MOD985400,completed,798363750,2024-09-22T00:00:00,124,2025-09-24T16:49:39.762929
76.6,ASG852721,CRS261592,2025-09-24T16:49:39.762929,sa_9cb00866,,False,MOD985400,completed,798363750,2024-09-18T00:00:00,46,2025-09-24T16:49:39.762929
80.7,ASG148982,CRS261592,2025-09-24T16:49:39.762929,sa_d0a036f4,,False,MOD588503,completed,798363750,2024-09-28T00:00:00,143,2025-09-24T16:49:39.762929
85.3,ASG313401,CRS261592,2025-09-24T16:49:39.762929,sa_d6f53b0e,,False,MOD633349,completed,798363750,2024-10-08T00:00:00,654,2025-09-24T16:49:39.762929
87.6,ASG410436,CRS261592,2025-09-24T16:49:39.762929,sa_cdd098db,,False,MOD633349,completed,798363750,2024-10-08T00:00:00,182,2025-09-24T16:49:39.762929
79.6,ASG770137,CRS261592,2025-09-24T16:49:39.762929,sa_a37ecd8c,,False,MOD426317,completed,798363750,2024-10-12T00:00:00,548,2025-09-24T16:49:39.762929
85.8,ASG098251,CRS261592,2025-09-24T16:49:39.762929,sa_e6cc62ab,,False,MOD426317,completed,798363750,2024-10-15T00:00:00,151,2025-09-24T16:49:39.762929
76.8,ASG268002,CRS261592,2025-09-24T16:49:39.762929,sa_8ad12dfa,,False,MOD444415,completed,798363750,2024-10-24T00:00:00,122,2025-09-24T16:49:39.762929
